fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006055,COM TX 102521/I006055,68961,2021-10-28,100.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006055,COM TX 102521/I006055,68961,2021-10-28,145.00
1000,30,30600-515340-00000000-,1000-30-30600-515340-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001125084,GENERAL USE EQUIPMENT FOR HSV AQUATICS CENTER,69161,2021-11-03,389.85
1000,30,30600-515340-00000000-,1000-30-30600-515340-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001125535,WATER DUMBBELLS FOR AEROBICS CLASS,69161,2021-11-03,415.50
1000,00,00000-610108-00000000-,1000-00-00000-610108-00000000-,ALABAMA AGING RESOURCES INC,FY22 TOTAL,FY22 APPROPRIATION ORD #21-867 BLANKET PO,68964,2021-11-01,30000.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,243844,Payroll Run 1 - Warrant 211031,69206,2021-11-05,22732.93
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,243846,Payroll Run 1 - Warrant 211031,69208,2021-11-05,902.13
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG #022263,MU TAG FOR EQUIPMENT #022263,69119,2021-11-04,24.25
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG #094540,MU TAG FOR EQUIPMENT #094540,69120,2021-11-04,24.25
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,335330,2022 BLANKET PO FLAGS-SUPPLIES-REPAIRS,68965,2021-10-28,149.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,335367,2022 BLANKET PO FLAGS-SUPPLIES-REPAIRS,68965,2021-10-28,94.50
1000,55,55400-515340-00000000-,1000-55-55400-515340-00000000-,ALABAMA INSTITUTE OF DEAF AND BLIND,IVC-197659,TSHIRT RAGS FOR PWS STOCK,68967,2021-11-01,285.48
1000,17,17100-515250-00000000-,1000-17-17100-515250-00000000-,ALABAMA LAW ENFORCEMENT AGENCY,ALEA21002339,NCIC ACCESS   PD    BILL DATE:  10/05/21,68971,2021-10-29,12210.00
