fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2023-10,POP THUR 10/31/23 GOV AFFAIRS RETAINER OCT 2023,90490,2023-10-03,9000.00
1000,30,30400-515370-00000000-,1000-30-30400-515370-00000000-,AARON HOFFMAN,1,POP 09/23/23 DJ FOR SKATE PARK EVENT,90491,2023-10-03,500.00
1000,17,17100-515790-00000000-,1000-17-17100-515790-00000000-,ACCELEBRATE INC,ACCSI-00243,POP 08/18/23 -08/22/23ACCELEBRATE TRAINING FOR ITS,90492,2023-10-03,11300.25
1000,30,30100-515670-00000000-,1000-30-30100-515670-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001356218,SWIMSUIT UNIFORMS FOR AQUATICS FY24,90763,2023-10-10,73.39
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,U1199/150690,AUGUST 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90001764,2023-10-03,2726.64
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,U1199/150690,AUGUST 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90001764,2023-10-03,1883.10
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,U1199/505818,SEPT 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90001764,2023-10-03,2726.64
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,U1199/505818,SEPT 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90001764,2023-10-03,1883.10
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,327374,Payroll Run 1 - Warrant 231001,90685,2023-10-05,23235.95
1000,42,42100-515340-00000000-,1000-42-42100-515340-00000000-,ALABAMA CONCRETE INC,134581,TRENCH CONCRETE,90001765,2023-10-03,786.00
1000,19,00000-502150-00000000-,1000-19-00000-502150-00000000-,ALABAMA DEPARTMENT OF LABOR,23-0533,POP 01/01/22-12/31/22 ST REQUIRED WORKERS COMP FEE,90494,2023-10-03,9316.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,327376,Payroll Run 1 - Warrant 231001,90687,2023-10-05,799.60
1000,00,00000-210130-00000000-,1000-00-00000-210130-00000000-,ALABAMA DEPARTMENT OF REVENUE,SEPT 2023 STATE TAX,SEPTEMBER 2023 STATE WITHHOLDING TAX,90840,2023-10-11,479772.85
1000,52,52100-515790-00000000-,1000-52-52100-515790-00000000-,ALABAMA DEPTARTMENT OF AGRICULTURE,2001153,POP: 10/29/23-10/28/24-CERT COMM PESTCDE APP PRMT,90710,2023-10-10,45.00
1000,41,41204-515790-00000000-,1000-41-41204-515790-00000000-,ALABAMA LAW ENFORCEMENT AGENCY,2023 TRAFFIC COURSE,REGISTRATION FOR 2023 TRAFFIC HOMICIDE INV CRSE,90496,2023-10-03,2960.00
1000,00,00000-210200-00000000-,1000-00-00000-210200-00000000-,ALABAMA PEACE OFFICERS ANNUITY & BENEFIT FUND,327371,Payroll Run 1 - Warrant 231001,90686,2023-10-05,1260.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALABAMA STATE BAR,CASH-10895,POP 10/01/23-10/30/24 ANNUAL STATE BAR DUES,90711,2023-10-10,175.00
1000,52,52200-513010-00000000-,1000-52-52200-513010-00000000-,ALBERTVILLE MULCH COMPANY LLC,11180,MULCH FOR SPECIAL EVENTS,90001820,2023-10-10,1550.00
1000,30,30200-515370-00000000-,1000-30-30200-515370-00000000-,ALESHIA LEE,A.LEE 091323,POP:08/31/23-09/12/23 ZUMBA INSTRUCTOR FEES,90497,2023-10-03,100.00
1000,30,30200-515520-00000000-,1000-30-30200-515520-00000000-,ALESHIA LEE,A.LEE-092723,POP 09/14/23-09/26/23-ZUMBA INSTR AT MAX LUTHER,90712,2023-10-10,100.00
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,3628997,FY23 PROPANE BLANKET,90498,2023-10-03,62.62
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,3631883,FY23 PROPANE BLANKET,90498,2023-10-03,80.43
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,3383418,FY23 PROPANE BLANKET,90498,2023-10-03,62.08
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,2836724A,FY23 PROPANE BLANKET,90498,2023-10-03,71.48
1000,50,00000-515340-00000000-,1000-50-00000-515340-00000000-,ALLIED PHOTOCOPY INC,1165692,BLANKET PO FOR ANIMAL LICENSE RENEWALS,90499,2023-10-03,267.85
