fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2021-09,GOV AFFAIRS RETAINER SEPT,75378,2022-05-18,9000.00
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2021-10,GOV AFFAIRS RETAINER OCT,75378,2022-05-18,9000.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,2455,COM TX 051322/2455,75379,2022-05-16,50.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004393,COM TX 051322/I004393,75379,2022-05-16,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004393,COM TX 051322/I004393,75379,2022-05-16,185.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004393,COM TX 051322/I004393,75379,2022-05-16,200.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004420,COM TX 051322/I004420,75379,2022-05-16,90.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004420,COM TX 051322/I004420,75379,2022-05-16,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004423,COM TX 051322/I004423,75379,2022-05-16,85.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004423,COM TX 051322/I004423,75379,2022-05-16,145.00
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,MARCH 2022 MONTHLY,MARCH 2022 MONTHLY REPORT,75359,2022-05-16,21351.04
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,APRIL 2022 MONTHLY,APRIL 2022 MONTHLY REPORT,75597,2022-05-23,17014.58
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,263863,PPE 5/1/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,75614,2022-05-24,1729.46
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,263863,PPE 5/1/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,75614,2022-05-24,1201.87
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,385140,PPE 5/15/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,75614,2022-05-24,1669.97
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,385140,PPE 5/15/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,75614,2022-05-24,1146.62
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,265779,Payroll Run 1 - Warrant 220515,75484,2022-05-20,22231.66
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,MARCH 2022,MARCH 2022 MONTHLY REPORT,75267,2022-05-16,2490.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,MARCH 2022,MARCH 2022 MONTHLY REPORT,75267,2022-05-16,3516.00
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,APRIL 2022,APRIL 2022 MONTHLY REPORT,75505,2022-05-23,2030.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,APRIL 2022,APRIL 2022 MONTHLY REPORT,75505,2022-05-23,2774.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,265781,Payroll Run 1 - Warrant 220515,75485,2022-05-20,1034.68
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG 030680/030681,MU TAG TRANS FOR EQUIP# 030680 & 030681,75509,2022-05-20,2.50
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG 022372,MU TAG TRANS FOR EQUIP 022372,75508,2022-05-20,1.25
1000,14,14100-515700-00000000-,1000-14-14100-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,7666.16
1000,70,70200-515700-00000000-,1000-70-70200-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,3.62
1000,53,53200-515700-PK1010XX-,1000-53-53200-515700-PK1010XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,1.83
1000,53,53200-515700-PK1020XX-,1000-53-53200-515700-PK1020XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,88.81
1000,53,53200-515700-PK1040XX-,1000-53-53200-515700-PK1040XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,51.12
1000,53,53200-515700-PK1060XX-,1000-53-53200-515700-PK1060XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,0.25
1000,53,53200-515700-PK1051XX-,1000-53-53200-515700-PK1051XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,41.35
1000,53,53200-515700-PK1055XX-,1000-53-53200-515700-PK1055XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,3.55
1000,53,53200-515700-PK1057XX-,1000-53-53200-515700-PK1057XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 5/20/22,UTILITY TAX DUE 5/20/22,75264,2022-05-16,1.15
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,336763,2022 BLANKET PO FLAGS-SUPPLIES-REPAIRS,75380,2022-05-18,152.50
1000,00,00000-231300-00000000-,1000-00-00000-231300-00000000-,ALABAMA PEACE OFFICERS,MARCH 2022,MARCH 2022 MONTLY REPORT,75268,2022-05-16,8805.00
1000,00,00000-231301-00000000-,1000-00-00000-231301-00000000-,ALABAMA PEACE OFFICERS,MARCH 2022,MARCH 2022 MONTLY REPORT,75268,2022-05-16,1743.00
1000,00,00000-231300-00000000-,1000-00-00000-231300-00000000-,ALABAMA PEACE OFFICERS,APRIL 2022,APRIL 2022 MONTHLY REPORT,75506,2022-05-23,6935.00
1000,00,00000-231301-00000000-,1000-00-00000-231301-00000000-,ALABAMA PEACE OFFICERS,APRIL 2022,APRIL 2022 MONTHLY REPORT,75506,2022-05-23,1421.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,22021,TRAN SERV K. C. PICON-CS# 11089999,75381,2022-05-18,75.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,22022,TRAN SERV J. S. HUERTA-CS# 22-11174225/22-1174279,75381,2022-05-18,75.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,22033,TRAN SERV J. I. P. MARQUEZ-CS# U1256976,75381,2022-05-18,75.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,22089,TRAN SERV- NO SHOW (SPANISH CLIENTS 1PM),75615,2022-05-25,60.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,22086,TRAN SERV-R.V. REYES-CS# 22-11173405,75615,2022-05-25,75.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,22126,TRAN SERV-M. D. JOSE-CS# 11176220,75615,2022-05-25,75.00
