fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006396,COM TX 022823/I006396,84846,2023-03-01,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006396,COM TX 022823/I006396,84846,2023-03-01,185.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006396,COM TX 022823/I006396,84846,2023-03-01,200.00
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,DECEMBER 2022,DECEMBER 2022 MONTHLY REPORT,84827,2023-02-28,9134.24
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,300573,Payroll Run 1 - Warrant 230305,85032,2023-03-10,22178.63
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,DECEMBER 2022,DECEMBER 2022 MONTHLY REPORT,84712,2023-02-28,1150.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,DECEMBER 2022,DECEMBER 2022 MONTHLY REPORT,84712,2023-02-28,1470.00
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG# 022593,MUTAG FOR EQUIPMENT# 022593,84714,2023-02-27,24.25
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG# 030716,MU TAG FOR EQUIPMENT# 030716,84849,2023-03-02,24.25
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG# 022434,MU TAG FOR EQUIPMENT# 022434,84849,2023-03-02,24.25
