fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006436,COM TX 010722/I006436,71128,2022-01-11,85.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006436,COM TX 010722/I006436,71128,2022-01-11,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006463,COM TX 010722/I006463,71128,2022-01-11,65.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006463,COM TX 010722/I006463,71128,2022-01-11,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006519,COM TX 010722/I006519,71128,2022-01-11,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006519,COM TX 010722/I006519,71128,2022-01-11,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006519,COM TX 010722/I006519,71128,2022-01-11,275.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,250535,Payroll Run 1 - Warrant 220109,71110,2022-01-14,22580.74
1000,19,00000-502160-00000000-,1000-19-00000-502160-00000000-,ALABAMA DEPARTMENT OF LABOR,AL UNEMP TAX Q4 2021,AL UNEMPLOYMENT 2021 OCT-DEC,70987,2022-01-09,26379.27
1000,42,42100-515050-00000000-,1000-42-42100-515050-00000000-,ALABAMA DEPARTMENT OF PUBLIC HEALTH OFFICE OF EMS,12/30/2021,CADET EMT LICENSES,70897,2022-01-05,192.00
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG EQUIP #080412,MU TAG TRANSFER FOR EQUIP.#080412 LANDSCAPE P&T,70895,2022-01-04,1.25
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,250537,Payroll Run 1 - Warrant 220109,71112,2022-01-14,458.17
1000,00,00000-210130-00000000-,1000-00-00000-210130-00000000-,ALABAMA DEPARTMENT OF REVENUE,DEC 2021 STATE TAX,DECEMBER 2021 STATE WITHHOLDING TAX,70847,2022-01-03,654934.79
1000,30,30600-515340-00000000-,1000-30-30600-515340-00000000-,ALABAMA FLAG & BANNER,335615,REPLACEMENT OF OLD FLAGS & BANNERS-METRO SPORTSPL,71130,2022-01-12,878.82
1000,43,00000-515790-00000000-,1000-43-00000-515790-00000000-,ALABAMA JUDICIAL COLLEGE,2022 MUN MAG CLE CLA,2022 MUNICIAPL MAGISTRATES CLE CLASS,71053,2022-01-11,500.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA LAW ENFORCEMENT AGENCY,250529,Payroll Run 1 - Warrant 220109,71113,2022-01-14,368.92
1000,19,00000-515190-00000000-,1000-19-00000-515190-00000000-,ALABAMA MEDIA GROUP,0010166709,PUB NOTICE-PROCESS SVC FOR CENTENNIAL (FILE 6915),71131,2022-01-11,301.60
1000,00,00000-210200-00000000-,1000-00-00000-210200-00000000-,ALABAMA PEACE OFFICERS ANNUITY & BENEFIT FUND,250533,Payroll Run 1 - Warrant 220109,71111,2022-01-14,1560.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,21340,TRANSLATION SERVICES,70991,2022-01-10,125.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,21411,TRANSLATION SERVICES FOR CASE# 11157958,70991,2022-01-10,60.00
1000,52,52300-515340-00000000-,1000-52-52300-515340-00000000-,ALBERTVILLE MULCH COMPANY LLC,7364,MULCH FOR DOWNTON/CROSS COUNTRY,PCard,2022-01-13,1400.00
1000,52,52300-515340-00000000-,1000-52-52300-515340-00000000-,ALBERTVILLE MULCH COMPANY LLC,7362,MULCH FOR DOWNTON/CROSS COUNTRY,PCard,2022-01-13,1400.00
1000,52,52300-515340-00000000-,1000-52-52300-515340-00000000-,ALBERTVILLE MULCH COMPANY LLC,7361,MULCH FOR DOWNTON/CROSS COUNTRY,PCard,2022-01-13,1400.00
1000,52,52500-513010-00000000-,1000-52-52500-513010-00000000-,ALBERTVILLE WOOD PRODUCTS INC,2022-1009,MULCH FOR CENTRAL,70992,2022-01-07,1360.00
