fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,17,17300-520200-00000000-,1000-17-17300-520200-00000000-,10ZIG TECHNOLOGY INC,81923,QUOTE 22176 IT-GENE 10ZIG,79719,2022-09-19,443.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,2922,COM TX 091622/2922,79841,2022-09-19,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,2922,COM TX 091622/2922,79841,2022-09-19,50.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005391,COM TX 091622/I005391,79841,2022-09-19,75.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005391,COM TX 091622/I005391,79841,2022-09-19,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005409,COM TX 091622/I005409,79841,2022-09-19,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005409,COM TX 091622/I005409,79841,2022-09-19,275.00
1000,17,17100-515790-00000000-,1000-17-17100-515790-00000000-,ACCELEBRATE INC,8714,TRAINING APPLICATIONS GROUP,79723,2022-09-15,10995.00
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,AUGUST 2022 MONTHLY,AUGUST 2022 MONTHLY,79819,2022-09-19,18257.06
1000,17,17100-515250-00000000-,1000-17-17100-515250-00000000-,AGILAIRE LLC,P2022179,SOLE SOURCE AIRVISION SW SUPPORT NR  2022-23,79616,2022-09-14,3572.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,281383,Payroll Run 1 - Warrant 220918,79988,2022-09-23,23269.38
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,AUGUST 2022,AUGUST 2022 MONTHLY REPORT,79724,2022-09-19,1840.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,AUGUST 2022,AUGUST 2022 MONTHLY REPORT,79724,2022-09-19,3118.00
