fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,OCTOBER 2022 MONTHLY,OCTOBER 2022 MONTHLY REPORT,81830.0,2022-11-16,13357.56
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,173014,SEPTEMBER 2022,81686.0,2022-11-14,3109.62
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,173014,SEPTEMBER 2022,81686.0,2022-11-14,2161.52
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,543154,OCTOBER 2022,81686.0,2022-11-14,3109.62
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,543154,OCTOBER 2022,81686.0,2022-11-14,2161.52
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,287997,Payroll Run 1 - Warrant 221113,81843.0,2022-11-18,22015.21
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,M. REPORT 1022,OCTOBER 2022 MONTHLY REPORT,81688.0,2022-11-14,1860.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,M. REPORT 1022,OCTOBER 2022 MONTHLY REPORT,81688.0,2022-11-14,2068.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,287999,Payroll Run 1 - Warrant 221113,81844.0,2022-11-18,1110.35
1000,30,30200-515340-00000000-,1000-30-30200-515340-00000000-,ALABAMA FLAG & BANNER,337865,US FLAG FOR THE FLAG POLE AT SHOWERS R/C,81775.0,2022-11-16,111.75
1000,75,75100-515370-00000000-,1000-75-75100-515370-00000000-,ALABAMA LINE LOCATION CENTER INC.,1022120,MONTHLY PARTICIPATION ***BLANKET PO***,81691.0,2022-11-14,2573.77
1000,00,00000-231300-00000000-,1000-00-00000-231300-00000000-,ALABAMA PEACE OFFICERS,M. REPORT 1022,OCTOBER 2022 MONTHLY REPORT,81689.0,2022-11-14,5180.00
1000,00,00000-231301-00000000-,1000-00-00000-231301-00000000-,ALABAMA PEACE OFFICERS,M. REPORT 1022,OCTOBER 2022 MONTHLY REPORT,81689.0,2022-11-14,1302.00
1000,52,52500-513010-00000000-,1000-52-52500-513010-00000000-,ALBERTVILLE MULCH COMPANY LLC,9844,PINE BARK FOR RESEARCH PARK - WEST MAINTENANCE,81778.0,2022-11-16,1400.00
1000,30,30200-515370-00000000-,1000-30-30200-515370-00000000-,ALESHIA LEE,A. LEE 110722,BLANKET-ZUMBA INSTRUCTOR FEES AT MAX LUTHER CC,81692.0,2022-11-14,100.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49742,COM TX 111022/49742,81779.0,2022-11-14,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49743,COM TX 111022/49743,81779.0,2022-11-14,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49744,COM TX 111022/49744,81779.0,2022-11-14,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49745,COM TX 111022/49745,81779.0,2022-11-14,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49746,COM TX 111022/49746,81779.0,2022-11-14,300.00
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,3183456,FY23 PROPANE BLANKET,81693.0,2022-11-14,59.65
