fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004299,COM TX 072123/I004299,88552,2023-07-24,85.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004299,COM TX 072123/I004299,88552,2023-07-24,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004300,COM TX 072123/I004300,88552,2023-07-24,90.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004300,COM TX 072123/I004300,88552,2023-07-24,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004332,COM TX 072123/I004332,88552,2023-07-24,124.23
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004332,COM TX 072123/I004332,88552,2023-07-24,125.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004332,COM TX 072123/I004332,88552,2023-07-24,130.90
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004332,COM TX 072123/I004332,88552,2023-07-24,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004332,COM TX 072123/I004332,88552,2023-07-24,185.00
1000,30,30600-515340-00000000-,1000-30-30600-515340-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001341309,REPLACEMENT RESCUE TUBES,88807,2023-07-25,246.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,I230710731,OPTIMIST-164900-629 CLEAN DUCTWORK,88372,2023-07-17,9268.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,168559 FS 18,2023 BLANKET PO DUCT WORK & VENT CLEANING,88554,2023-07-24,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,167093 FS 01,2023 BLANKET PO DUCT WORK & VENT CLEANING,88554,2023-07-24,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,167907 FS 05,2023 BLANKET PO DUCT WORK & VENT CLEANING,88554,2023-07-24,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,167908 FS 06,2023 BLANKET PO DUCT WORK & VENT CLEANING,88554,2023-07-24,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,167905 FS 03,2023 BLANKET PO DUCT WORK & VENT CLEANING,88730,2023-07-26,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,I230724786,2023 BLANKET PO DUCT WORK & VENT CLEANING,88730,2023-07-26,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,I230726796,2023 BLANKET PO DUCT WORK & VENT CLEANING,88730,2023-07-28,275.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,318078,Payroll Run 1 - Warrant 230723,88708,2023-07-28,22786.41
1000,42,42100-515340-00000000-,1000-42-42100-515340-00000000-,ALABAMA DEPARTMENT OF PUBLIC HEALTH OFFICE OF EMS,EMS LIC 0701323,EMS LICENSE FEE,88375,2023-07-17,40.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,318080,Payroll Run 1 - Warrant 230723,88709,2023-07-28,1288.44
1000,52,52100-515790-00000000-,1000-52-52100-515790-00000000-,ALABAMA DEPTARTMENT OF AGRICULTURE,PERMIT# 2004575,COMM PESTICIDE APPLICATIOR PERMIT APPLICATION,88555,2023-07-19,90.00
1000,42,42100-515050-00000000-,1000-42-42100-515050-00000000-,ALABAMA FIRE COLLEGE AND PERSONNEL,92878,TRAINING ACADEMY BOOKS,88731,2023-07-26,2191.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,339648,2023 BLANKET PO MATERIAL PURCHASES,90001282,2023-07-28,94.50
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,339647,2023 BLANKET PO MATERIAL PURCHASES,90001282,2023-07-28,57.90
1000,75,75100-515370-00000000-,1000-75-75100-515370-00000000-,ALABAMA LINE LOCATION CENTER INC.,0623082,MONTHLY PARTICIPATION ***BLANKET PO***,88377,2023-07-17,2418.60
1000,30,30200-515370-00000000-,1000-30-30200-515370-00000000-,ALESHIA LEE,A. LEE-071223,BLANKET-ZUMBA INSTRUCTOR FEES AT MAX LUTHER CC,88556,2023-07-19,100.00
