fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2023-03R,GOV AFFAIRS RETAINER 3/23,85624.0,2023-03-31,9000.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,3089,COM TX 032323/3089,85438.0,2023-03-27,200.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006536,COM TX 032323/I006536,85438.0,2023-03-27,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006536,COM TX 032323/I006536,85438.0,2023-03-27,185.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006536,COM TX 032323/I006536,85438.0,2023-03-27,200.00
1000,30,30100-515670-00000000-,1000-30-30100-515670-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001288017,SWIMSUIT UNIFORMS FOR AQUATICS,85722.0,2023-03-29,24.50
1000,30,30100-515670-00000000-,1000-30-30100-515670-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001289262,SWIMSUIT UNIFORMS FOR AQUATICS,85922.0,2023-04-05,1448.00
1000,30,30100-515670-00000000-,1000-30-30100-515670-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001291433,SWIMSUIT UNIFORMS FOR AQUATICS,85922.0,2023-04-10,49.00
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,U1199/INV 364654,MARCH 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90000661.0,2023-04-03,2923.90
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,U1199/INV 364654,MARCH 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90000661.0,2023-04-03,1944.86
1000,00,00000-610072-CAPITALP-,1000-00-00000-610072-CAPITALP-,AIDS ACTION COALITION OF HUNTSVILLE,FY23,FY23 APPROPRIATION ORD NO. 22-736 (BLANKET),85626.0,2023-03-31,200000.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,304173,Payroll Run 1 - Warrant 230402,85827.0,2023-04-06,21938.32
1000,75,75300-515340-00000000-,1000-75-75300-515340-00000000-,ALABAMA CONCRETE INC,125733,CONCRETE,90000662.0,2023-03-31,125.00
1000,19,00000-502160-00000000-,1000-19-00000-502160-00000000-,ALABAMA DEPARTMENT OF LABOR,Q1 2023 UNEMP TAX,Q1 2023 AL UNEMPLOYMENT TAX,85847.0,2023-04-04,10034.61
1000,42,42100-515340-00000000-,1000-42-42100-515340-00000000-,ALABAMA DEPARTMENT OF PUBLIC HEALTH OFFICE OF EMS,EMS LIC FEE 033023,EMS LICENSE FEE-17 CADETS,85628.0,2023-03-30,204.00
