fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,2519,COM TX 022822/2519,72680,2022-03-03,50.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006836,COM TX 022822/I006836,72680,2022-03-03,20.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006836,COM TX 022822/I006836,72680,2022-03-03,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006836,COM TX 022822/I006836,72680,2022-03-03,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006836,COM TX 022822/I006836,72680,2022-03-03,185.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006873,COM TX 022822/I006873,72680,2022-03-03,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006873,COM TX 022822/I006873,72680,2022-03-03,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006873,COM TX 022822/I006873,72680,2022-03-03,250.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006878,COM TX 022822/I006878,72680,2022-03-03,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006878,COM TX 022822/I006878,72680,2022-03-03,75.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006878,COM TX 022822/I006878,72680,2022-03-03,125.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006894,COM TX 030222/I006894,72802,2022-03-08,85.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006894,COM TX 030222/I006894,72802,2022-03-08,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006896,COM TX 030222/I006896,72802,2022-03-08,85.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006896,COM TX 030222/I006896,72802,2022-03-08,145.00
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,174059,PPE 2/6/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,72548,2022-03-01,1780.36
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,174059,PPE 2/6/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,72548,2022-03-01,1206.40
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,256462,Payroll Run 1 - Warrant 220306,72783,2022-03-11,22176.22
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,DECEMBER 2021,DECEMBER 2021 MONTHLY REPORT,72549,2022-02-28,1490.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,DECEMBER 2021,DECEMBER 2021 MONTHLY REPORT,72549,2022-02-28,2094.00
1000,19,00000-502160-00000000-,1000-19-00000-502160-00000000-,ALABAMA DEPARTMENT OF LABOR,FY21 UNEM REMAIN BAL,FY21 UNEMPLOYMENT REMAINING BALANCE,72901,2022-03-11,23011.75
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,080413,MU TAG TRANSFER FOR EUIPMENT #080413,72552,2022-02-28,1.25
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,256464,Payroll Run 1 - Warrant 220306,72785,2022-03-11,392.21
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG #080414,MU TAG TRANSFER FOR EQUIP. #080414,PCard,2022-03-11,1.25
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG #080415,MU TAG TRANSFER FOR EQUIP. #080415,PCard,2022-03-11,1.25
1000,00,00000-210130-00000000-,1000-00-00000-210130-00000000-,ALABAMA DEPARTMENT OF REVENUE,STATE TAX FEB 2022,FEBRUARY 2022 STATE WITHHOLDING TAX,72544,2022-03-01,402438.73
1000,42,42100-515050-00000000-,1000-42-42100-515050-00000000-,ALABAMA FIRE COLLEGE AND PERSONNEL,85671,CADET TRAINING BOOKS - FIRE,72807,2022-03-08,7971.90
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,335924,2022 BLANKET PO FLAGS-SUPPLIES-REPAIRS,72447,2022-02-28,338.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,335992,2022 BLANKET PO FLAGS-SUPPLIES-REPAIRS,72447,2022-02-28,245.40
1000,55,55400-515340-00000000-,1000-55-55400-515340-00000000-,ALABAMA INSTITUTE OF DEAF AND BLIND,IVC-208059,T-SHIRT RAGS FOR STOCK,72808,2022-03-09,285.60
1000,43,00000-515790-00000000-,1000-43-00000-515790-00000000-,ALABAMA JUDICIAL COLLEGE,2022 MUN MAG MONT,2022 MUNICIPAL MAGISTRATES CLE CLASS-MONTGOMERY,72489,2022-02-28,1500.00
