fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2021-12,GOVERNMENT AFFAIRS RETAINER DEC. 2021,70523,2021-12-20,9000.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006278,COM TX 120221/I006278,70008,2021-12-06,55.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006278,COM TX 120221/I006278,70008,2021-12-06,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006280,COM TX 120221/I006280,70008,2021-12-06,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006280,COM TX 120221/I006280,70008,2021-12-06,200.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006290,COM TX 120221/I006290,70008,2021-12-06,20.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006290,COM TX 120221/I006290,70008,2021-12-06,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006290,COM TX 120221/I006290,70008,2021-12-06,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006290,COM TX 120221/I006290,70008,2021-12-06,200.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006311,COM TX 120621/I006311,70257,2021-12-09,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006311,COM TX 120621/I006311,70257,2021-12-09,145.00
1000,50,00000-515340-00000000-,1000-50-00000-515340-00000000-,ACQUISITION ASSOCIATES INC,COHUNT11,BLANKET FOR MICROCHIPS,70256,2021-12-09,12555.00
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,OCTOBER 2021,OCTOBER 2021 MONTHLY REPORT,70243,2021-12-07,9172.62
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,NOVEMBER 2021,NOVEMBER 2021 MONTHLY REPORT,70731,2021-12-23,12657.38
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,165403,PPE 11/28/21 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,70408,2021-12-16,1847.79
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,165403,PPE 11/28/21 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,70408,2021-12-16,1259.39
1000,50,00000-515370-00000000-,1000-50-00000-515370-00000000-,AL STATE BOARD OF VETERINARY MEDICAL EXAMINERS,2022 DVM RENE. LICEN,ANNUAL RAEF AND CONTROLLED SUBSTANCE RENEWAL,70507,2021-12-15,585.00
1000,41,41100-515340-00000000-,1000-41-41100-515340-00000000-,"ALABAMA BIO-CLEAN, INC.",200578,OFFICER RIGGINS VEHICLE CLEANING,70616,2021-12-21,249.84
1000,41,41101-515340-00000000-,1000-41-41101-515340-00000000-,ALABAMA BOARD OF POLYGRAPH EXAMINERS,L. MCDANIEL LIC FEE,INTERN LICENSE FEE - LAUREN MCDANIEL,70146,2021-12-08,100.00
1000,41,41100-515790-00000000-,1000-41-41100-515790-00000000-,ALABAMA BOARD OF POLYGRAPH EXAMINERS,12212021,INVESTIGATIVE FEE - L. MCDANIEL,70689,2021-12-27,250.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,248129,Payroll Run 1 - Warrant 211212,70389,2021-12-17,22786.85
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,249180,Payroll Run 1 - Warrant 211226,70740,2021-12-30,22786.85
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,OCTOBER 2021,OCTOBER 2021 MONTHLY REPPORT,70142,2021-12-07,1360.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,OCTOBER 2021,OCTOBER 2021 MONTHLY REPPORT,70142,2021-12-07,1388.00
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,NOVEMBER 2021,NOVEMBER 2021 MONTHLY REPORT,70686,2021-12-23,1640.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,NOVEMBER 2021,NOVEMBER 2021 MONTHLY REPORT,70686,2021-12-23,2018.00
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG 094553,MU TAG TRANSFER #EQUIP 094553,70261,2021-12-10,1.25
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,248131,Payroll Run 1 - Warrant 211212,70390,2021-12-17,376.60
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,TAG EQUIP #022353,MU TAG TRANSFER FOR EQUIP # 022353-PLN SILVERADO,70760,2021-12-29,1.25
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,249182,Payroll Run 1 - Warrant 211226,70741,2021-12-30,376.60
1000,14,14100-515700-00000000-,1000-14-14100-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,7898.30
1000,70,70200-515700-00000000-,1000-70-70200-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,2.64
1000,53,53200-515700-PK1010XX-,1000-53-53200-515700-PK1010XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,9.09
1000,53,53200-515700-PK1020XX-,1000-53-53200-515700-PK1020XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,91.79
1000,53,53200-515700-PK1030XX-,1000-53-53200-515700-PK1030XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,0.39
1000,53,53200-515700-PK1040XX-,1000-53-53200-515700-PK1040XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,46.77
1000,53,53200-515700-PK1060XX-,1000-53-53200-515700-PK1060XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,52.36
1000,53,53200-515700-PK1051XX-,1000-53-53200-515700-PK1051XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,58.11
1000,53,53200-515700-PK1055XX-,1000-53-53200-515700-PK1055XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,3.73
1000,53,53200-515700-PK1057XX-,1000-53-53200-515700-PK1057XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 12/20/21,UTILITY TAX DUE 12/20/21,70255,2021-12-14,1.73
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,335535,2022 BLANKET PO FLAGS-SUPPLIES-REPAIRS,70262,2021-12-09,585.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,335682,2022 BLANKET PO FLAGS-SUPPLIES-REPAIRS,70761,2021-12-29,181.90
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA LAW ENFORCEMENT AGENCY,248124,Payroll Run 1 - Warrant 211212,70391,2021-12-17,234.46
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA LAW ENFORCEMENT AGENCY,249175,Payroll Run 1 - Warrant 211226,PCard,2021-12-30,279.24
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,123105,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,170.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,123102,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,1296.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,123106,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,486.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,123107,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,250.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,123103,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,265.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,123104,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,485.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,124169,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,250.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,124168,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,486.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,124167,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,170.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,124164,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,1296.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,124165,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,265.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,124166,LAWN MAINTENANCE (BLANKET),70618,2021-12-21,485.00
1000,00,00000-231300-00000000-,1000-00-00000-231300-00000000-,ALABAMA PEACE OFFICERS,OCTOBER 2021,OCTOBER 2021 MONTHLY REPORT,70143,2021-12-07,3465.00
1000,00,00000-231301-00000000-,1000-00-00000-231301-00000000-,ALABAMA PEACE OFFICERS,OCTOBER 2021,OCTOBER 2021 MONTHLY REPORT,70143,2021-12-07,959.00
1000,00,00000-231300-00000000-,1000-00-00000-231300-00000000-,ALABAMA PEACE OFFICERS,NOVEMBER 2021,NOVEMBER 2021 MONTHLY REPORT,70687,2021-12-23,5047.00
1000,00,00000-231301-00000000-,1000-00-00000-231301-00000000-,ALABAMA PEACE OFFICERS,NOVEMBER 2021,NOVEMBER 2021 MONTHLY REPORT,70687,2021-12-23,1148.00
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,21264,TRANSLATION SERVICES,70619,2021-12-22,60.00
1000,52,52500-513010-00000000-,1000-52-52500-513010-00000000-,ALBERTVILLE WOOD PRODUCTS INC,2021-1930,MULCH FOR RESEARCH PARK/FIRE STATION,70620,2021-12-21,1360.00
1000,30,30200-515520-00000000-,1000-30-30200-515520-00000000-,ALESHIA LEE,A.LEE 120221,BLANKET-ZUMBA INSTRUCTOR @ MAX LUTHER CC,70147,2021-12-07,75.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40122,COM TX 113021/40122,70015,2021-12-06,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40125,COM TX 120221/40125,70015,2021-12-06,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40126,COM TX 120221/40126,70015,2021-12-06,275.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40127,COM TX 120221/40127,70015,2021-12-06,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40132,COM TX 120721/40132,70264,2021-12-10,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40133,COM TX 120721/40133,70264,2021-12-10,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40134,COM TX 120721/40134,70264,2021-12-10,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40138,COM TX 121521/40138,70527,2021-12-20,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40139,COM TX 121521/40139,70527,2021-12-20,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40140,COM TX 121521/40140,70527,2021-12-20,100.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40145,COM TX 122221/40145,70762,2021-12-28,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40146,COM TX 122221/40146,70762,2021-12-28,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40147,COM TX 122221/40147,70762,2021-12-28,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40148,COM TX 122221/40148,70762,2021-12-28,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40151,COM TX 122221/40151,70762,2021-12-28,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40152,COM TX 122221/40152,70762,2021-12-28,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40153,COM TX 122221/40153,70762,2021-12-28,275.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40154,COM TX 122221/40154,70762,2021-12-28,275.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40155,COM TX 122221/40155,70762,2021-12-28,275.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40156,COM TX 122221/40156,70762,2021-12-28,275.00
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,2718482,FY22 PROPANE BLANKET,70148,2021-12-08,43.98
1000,75,75200-515340-00000000-,1000-75-75200-515340-00000000-,ALLGAS INC,2629483,PROPANE FOR SIGN TRUCK (***BLANKET PO***),70265,2021-12-09,20.80
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,2730598,FY22 PROPANE BLANKET,70621,2021-12-21,66.41
1000,50,00000-515340-00000000-,1000-50-00000-515340-00000000-,ALLIED PHOTOCOPY INC,1117086,BLANKET ANIMAL LICENSE RENEWAL NOTICES,70149,2021-12-08,965.00
1000,19,00000-515400-00000000-,1000-19-00000-515400-00000000-,ALLIED PHOTOCOPY INC,1118396,ALLIED DIGITAL PRINTING POSTAGE DEC 2021,70763,2021-12-29,562.55
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AMERICAN OVERHEAD DOOR INC,34199,2022 BLANKET OVERHEAD DOOR REPAIRS,70017,2021-12-06,210.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AMERICAN OVERHEAD DOOR INC,34208,2022 BLANKET OVERHEAD DOOR REPAIRS,70017,2021-12-06,110.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AMERICAN OVERHEAD DOOR INC,34234,2022 BLANKET OVERHEAD DOOR REPAIRS,70528,2021-12-16,110.00
