fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004210,COM TX 070723/I004210,88138,2023-07-10,124.23
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004210,COM TX 070723/I004210,88138,2023-07-10,125.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004210,COM TX 070723/I004210,88138,2023-07-10,130.90
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004210,COM TX 070723/I004210,88138,2023-07-10,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004210,COM TX 070723/I004210,88138,2023-07-10,185.00
1000,41,41250-515790-00000000-,1000-41-41250-515790-00000000-,ADAM ROULSTON,160,TUITION FEE FOR 8/29/23 CLASS,90001155,2023-07-11,4200.00
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,JUNE 2023 MONTHLY,JUNE 2023 MONTHLY REPORT,PCard,2023-07-12,12349.34
1000,41,41110-515340-00000000-,1000-41-41110-515340-00000000-,ADORAMA INC,33221044,NAMACC DRONE SUPPLIES,87782,2023-06-26,79.98
1000,41,41110-515340-00000000-,1000-41-41110-515340-00000000-,ADORAMA INC,33221817,NAMACC DRONE SUPPLIES,87782,2023-06-26,144.00
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,U1199/442091,JUNE 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90001122,2023-06-30,4307.76
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,U1199/442091,JUNE 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90001122,2023-06-30,2859.39
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,168557 FS 16,2023 BLANKET PO DUCT WORK & VENT CLEANING,88139,2023-07-06,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,CLEAN 168556 FS15,2023 BLANKET PO DUCT WORK & VENT CLEANING,88139,2023-07-06,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,168552 FS 11,2023 BLANKET PO DUCT WORK & VENT CLEANING,88139,2023-07-06,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,168553 FS 12,2023 BLANKET PO DUCT WORK & VENT CLEANING,88139,2023-07-06,275.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,16490 OP,OPTIMIST-164900-629 CLEAN DUCTWORK,PCard,2023-07-11,9268.00
1000,17,17100-520310-00000000-,1000-17-17100-520310-00000000-,AIRDATA UAV INC,248612-20230627,SOLE SOURCE AIRDATA YEARLY RENEWAL FOR PD,88140,2023-07-06,9670.00
1000,41,41100-515340-00000000-,1000-41-41100-515340-00000000-,ALABAMA ASSOCIATION OF CHIEFS OF POLICE,18058,2023 PROFESSIONAL MEMBER DUES,88141,2023-07-10,100.00
1000,41,41100-515340-00000000-,1000-41-41100-515340-00000000-,ALABAMA ASSOCIATION OF CHIEFS OF POLICE,18065,2023 MEMBERSHIP DUES,88141,2023-07-10,100.00
1000,41,41100-515790-00000000-,1000-41-41100-515790-00000000-,ALABAMA ASSOCIATION OF CHIEFS OF POLICE,2090,AACOP 2023 SUMMER EXECUTIVE TRNG CONF-CLARDY,88141,2023-07-11,200.00
1000,41,41100-515790-00000000-,1000-41-41100-515790-00000000-,ALABAMA ASSOCIATION OF CHIEFS OF POLICE,2091,AACOP 2023 SUMMER EXECUTIVE TRNG CONF-RICE,88141,2023-07-11,200.00
