fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,41,41305-515340-00000000-,1000-41-41305-515340-00000000-,7655762 CANADA INC,11470,DEFENSIVE TACTICS TRAINING SUITS,84518,2023-02-16,3275.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,3306,COM TX 022023/3306,PCard,2023-02-21,25.00
1000,17,17300-520200-00000000-,1000-17-17300-520200-00000000-,"AHEAD, INC",BD0069390,W.O. 159882 DELL ISILON REFRESH,PCard,2023-02-23,70900.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AIR ESSENTIALS INC,I230209280,FIRE STATION 8-WO160086 CLEAN AIR DUCTS,84330,2023-02-14,3197.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,298483,Payroll Run 1 - Warrant 230219,84687,2023-02-24,22179.23
1000,53,53200-513010-PK1051XX-,1000-53-53200-513010-PK1051XX-,ALABAMA DEPARTMENT OF LABOR,E104433,"ELEVATOR CERTIFICATES OF OPERATION ""D""",84331,2023-02-13,75.00
1000,53,53200-513010-PK1051XX-,1000-53-53200-513010-PK1051XX-,ALABAMA DEPARTMENT OF LABOR,E97448,"ELEVATOR CERTIFICATES OF OPERATION ""D""",84331,2023-02-13,75.00
1000,53,53200-513010-PK1051XX-,1000-53-53200-513010-PK1051XX-,ALABAMA DEPARTMENT OF LABOR,E105434,"ELEVATOR CERTIFICATES OF OPERATION ""D""",84331,2023-02-13,75.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,298485,Payroll Run 1 - Warrant 230219,84688,2023-02-24,422.35
1000,14,14100-515700-00000000-,1000-14-14100-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,7012.50
1000,70,70200-515700-00000000-,1000-70-70200-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,5.00
1000,53,53200-515700-PK1010XX-,1000-53-53200-515700-PK1010XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,0.42
1000,53,53200-515700-PK1020XX-,1000-53-53200-515700-PK1020XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,202.35
1000,53,53200-515700-PK1030XX-,1000-53-53200-515700-PK1030XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,0.68
1000,53,53200-515700-PK1040XX-,1000-53-53200-515700-PK1040XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,47.20
1000,53,53200-515700-PK1060XX-,1000-53-53200-515700-PK1060XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,108.23
1000,53,53200-515700-PK1051XX-,1000-53-53200-515700-PK1051XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,71.18
1000,53,53200-515700-PK1055XX-,1000-53-53200-515700-PK1055XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,7.70
1000,53,53200-515700-PK1057XX-,1000-53-53200-515700-PK1057XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/21/23,UTILITY TAX DUE 2/21/23,84517,2023-02-20,4.67
1000,19,00000-515190-00000000-,1000-19-00000-515190-00000000-,ALABAMA FIRE COLLEGE AND PERSONNEL,CLAIM FY23-049,SETTLEMENT OF CLAIM# FY23-049,84335,2023-02-13,13541.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,338491,2023 BLANKET PO MATERIAL PURCHASES,84336,2023-02-14,287.50
1000,43,00000-515790-00000000-,1000-43-00000-515790-00000000-,ALABAMA JUDICIAL COLLEGE,2023 REGIONAL SEMINR,28 EMP ATTEND 2023 REGIONAL SEMINAR FOR MUNI CRT,84516,2023-02-14,5880.00
1000,52,52700-513010-00000000-,1000-52-52700-513010-00000000-,ALBERTVILLE MULCH COMPANY LLC,10773,MULCH FOR SOUTH (ELLIOTT),84522,2023-02-14,1400.00
1000,52,52700-513010-00000000-,1000-52-52700-513010-00000000-,ALBERTVILLE MULCH COMPANY LLC,10359,MULCH FOR SOUTH (ELLIOTT),84522,2023-02-14,1400.00
1000,52,52700-513010-00000000-,1000-52-52700-513010-00000000-,ALBERTVILLE MULCH COMPANY LLC,10554,MULCH FOR SOUTH (ELLIOTT),84522,2023-02-17,1400.00
1000,17,17100-515250-00000000-,1000-17-17100-515250-00000000-,"ALEXANDER TOMAS AND ASSOCIATES, INC",COH-TRX-23,SOLE SOURCE UTILITYTRX SW SUBSCRIPTION GS 2023-24,84523,2023-02-16,13950.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49895,COM TX 021623/49895,84524,2023-02-17,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49896,COM TX 021623/49896,84524,2023-02-17,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49897,COM TX 021623/49897,84524,2023-02-17,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49898,COM TX 021623/49898,84524,2023-02-17,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49899,COM TX 021623/49899,84524,2023-02-17,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49900,COM TX 021623/49900,84524,2023-02-17,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49901,COM TX 021623/49901,84524,2023-02-17,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49902,COM TX 021623/49902,84524,2023-02-17,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,49906,COM TX 021623/49906,84524,2023-02-17,120.00
1000,75,75200-515340-00000000-,1000-75-75200-515340-00000000-,ALLGAS INC,3360110,PROPAE GAS FOR TRUCK ***BLANKET PO***,84525,2023-02-15,85.83
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,3382856,FY23 PROPANE BLANKET,84525,2023-02-21,58.57
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,3378184,FY23 PROPANE BLANKET,84525,2023-02-21,69.36
1000,17,17200-520300-00000000-,1000-17-17200-520300-00000000-,ALLIANCE SOLUTIONS GROUP LLC,S153453,RS MEANS SOFTWARE,84343,2023-02-13,5490.00
1000,50,00000-515340-00000000-,1000-50-00000-515340-00000000-,ALLIED PHOTOCOPY INC,1145905,BLANKET PO FOR ANIMAL LICENSE RENEWALS,PCard,2023-02-22,1250.70
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,ALLSTATE BENEFITS,M0116446039 2/19/23,PPE 2/19/23 ALLSTATE CANCER/OFF-THE-JOB ACCIDENT,PCard,2023-02-23,10342.10
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,ALLSTATE BENEFITS,M0116446039 2/19/23,PPE 2/19/23 ALLSTATE CANCER/OFF-THE-JOB ACCIDENT,PCard,2023-02-23,8015.44
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AMERICAN OVERHEAD DOOR INC,35893,2023 BLANKET PO OVERHEAD DOOR REPAIR,84526,2023-02-16,350.00
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,AMERICAN OVERHEAD DOOR INC,35894,2023 BLANKET PO OVERHEAD DOOR REPAIR,84526,2023-02-16,335.00
1000,14,14300-515370-00000000-,1000-14-14300-515370-00000000-,"ANSWERTEL OF ATHENS, INC.",110402102023,2023 BLANKET PO-AFTER HOURS PHONE SERVICE,84348,2023-02-14,220.55
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ASPLUNDH TREE EXPERT LLC,54F14723,TREE PRUNING SERVICES 2ND QUARTER - LM (BLANKET),PCard,2023-02-22,4888.50
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ASPLUNDH TREE EXPERT LLC,54R10223,TREE PRUNING SERVICES 2ND QUARTER - LM (BLANKET),PCard,2023-02-22,5551.77
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ASPLUNDH TREE EXPERT LLC,54R09923,TREE PRUNING SERVICES 2ND QUARTER - LM (BLANKET),PCard,2023-02-22,4235.20
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ASPLUNDH TREE EXPERT LLC,54R10023,TREE PRUNING SERVICES 2ND QUARTER - LM (BLANKET),PCard,2023-02-22,5014.15
