fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004450,COM TX 080823/I004450,89086,2023-08-15,175.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004450,COM TX 080823/I004450,89086,2023-08-15,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004450,COM TX 080823/I004450,89086,2023-08-15,150.00
1000,30,30100-515670-00000000-,1000-30-30100-515670-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001344204,SWIMSUIT UNIFORMS FOR AQUATICS,89194,2023-08-15,63.50
1000,30,30100-515670-00000000-,1000-30-30100-515670-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001346563,SWIMSUIT UNIFORMS FOR AQUATICS,89562,2023-08-24,222.25
1000,30,30100-515670-00000000-,1000-30-30100-515670-00000000-,ADOLPH KIEFER & ASSOCIATES LLC,INV001345083,SWIMSUIT UNIFORMS FOR AQUATICS,89562,2023-08-24,441.00
1000,42,42100-515340-00000000-,1000-42-42100-515340-00000000-,AIR SYSTEMS INC,258488,POP 3/22/23 CONFINED SPACE AIR CART REPAIR,89089,2023-08-15,373.59
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,AIRGAS SOUTH INC,9140552797,WELDING SUPPLIES,89090,2023-08-15,208.50
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,321941,Payroll Run 1 - Warrant 230820,89645,2023-08-24,23170.41
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,321943,Payroll Run 1 - Warrant 230820,89646,2023-08-24,774.02
1000,14,14100-515700-00000000-,1000-14-14100-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 8/21/23,UTILITY TAX DUE 8/21/23,89459,2023-08-23,10924.74
1000,53,00000-515700-PK1065XX-,1000-53-00000-515700-PK1065XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 8/21/23,UTILITY TAX DUE 8/21/23,89459,2023-08-23,12.05
1000,53,53200-515700-PK1010XX-,1000-53-53200-515700-PK1010XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 8/21/23,UTILITY TAX DUE 8/21/23,89459,2023-08-23,0.30
1000,53,53200-515700-PK1020XX-,1000-53-53200-515700-PK1020XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 8/21/23,UTILITY TAX DUE 8/21/23,89459,2023-08-23,121.91
1000,53,53200-515700-PK1040XX-,1000-53-53200-515700-PK1040XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 8/21/23,UTILITY TAX DUE 8/21/23,89459,2023-08-23,62.80
1000,53,53200-515700-PK1051XX-,1000-53-53200-515700-PK1051XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 8/21/23,UTILITY TAX DUE 8/21/23,89459,2023-08-23,44.14
1000,53,53200-515700-PK1055XX-,1000-53-53200-515700-PK1055XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 8/21/23,UTILITY TAX DUE 8/21/23,89459,2023-08-23,3.65
