fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2022-05,GOV AFFAIRS RETAINER 0522,78621,2022-08-23,9000.00
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2022-06,GOV AFFAIRS RETAINER 0622,78621,2022-08-23,9000.00
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2022-07,GOV AFFAIRS RETAINER 0722,78621,2022-08-23,9000.00
1000,19,00000-515370-00000000-,1000-19-00000-515370-00000000-,535 GROUP LLC,2022-08,GOV AFFAIRS RETAINER 0822,78621,2022-08-23,9000.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,2849,COM TX 081022/2849,78493,2022-08-22,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004945,COM TX 081022/I004945,78493,2022-08-22,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004945,COM TX 081022/I004945,78493,2022-08-22,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I004945,COM TX 081022/I004945,78493,2022-08-22,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005097,COM TX 081022/I005097,78493,2022-08-22,130.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005097,COM TX 081022/I005097,78493,2022-08-22,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005097,COM TX 081022/I005097,78493,2022-08-22,200.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005098,COM TX 081022/I005098,78493,2022-08-22,95.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005098,COM TX 081022/I005098,78493,2022-08-22,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005100,COM TX 081022/I005100,78493,2022-08-22,65.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005100,COM TX 081022/I005100,78493,2022-08-22,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005175,COM TX 081522/I005175,78622,2022-08-22,60.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005175,COM TX 081522/I005175,78622,2022-08-22,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I005202,COM TX 081922/I005202,78622,2022-08-22,130.00
