fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006758,COM TX 021422/I006758,72174,2022-02-15,110.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006758,COM TX 021422/I006758,72174,2022-02-15,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006787,COM TX 021422/I006787,72174,2022-02-15,145.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006787,COM TX 021422/I006787,72174,2022-02-15,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006787,COM TX 021422/I006787,72174,2022-02-15,275.00
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,DECEMBER 2021,DECEMBER 2021 MONTHLY REPORT,PCard,2022-02-25,12700.30
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,935564,PPE 1/23/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,72176,2022-02-15,1790.70
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,935564,PPE 1/23/22 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,72176,2022-02-15,1217.98
1000,00,00000-610072-CAPITALP-,1000-00-00000-610072-CAPITALP-,AIDS ACTION COALITION OF HUNTSVILLE,HEALTHCARE CENTER,FY22 APPROPIATIONS CAPTIAL BUD ORD 21-867,72026,2022-02-15,200000.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,254590,Payroll Run 1 - Warrant 220220,72326,2022-02-25,22643.30
1000,18,00000-515372-00000000-,1000-18-00000-515372-00000000-,ALABAMA COURT REPORTING INC,36158,BLANKET - OUTSIDE LEGAL SERVICES,72177,2022-02-15,738.90
1000,53,53200-513010-PK1020XX-,1000-53-53200-513010-PK1020XX-,ALABAMA DEPARTMENT OF LABOR,E97539,ELEVATOR CERTIFICATES OF OPERATION,72267,2022-02-18,150.00
1000,53,53200-513010-PK1030XX-,1000-53-53200-513010-PK1030XX-,ALABAMA DEPARTMENT OF LABOR,E97539,ELEVATOR CERTIFICATES OF OPERATION,72267,2022-02-18,225.00
1000,53,53200-513010-PK1060XX-,1000-53-53200-513010-PK1060XX-,ALABAMA DEPARTMENT OF LABOR,E97539,ELEVATOR CERTIFICATES OF OPERATION,72267,2022-02-18,150.00
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG# 022433,MU TAG XFER EQ# 022433,72028,2022-02-14,1.25
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MU TAG# 022358,MU TAG XFER EQ# 022358,72029,2022-02-14,1.25
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,254592,Payroll Run 1 - Warrant 220220,72327,2022-02-25,376.60
1000,14,14100-515700-00000000-,1000-14-14100-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,8565.31
1000,70,70200-515700-00000000-,1000-70-70200-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,7.54
1000,53,53200-515700-PK1010XX-,1000-53-53200-515700-PK1010XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,7.39
1000,53,53200-515700-PK1020XX-,1000-53-53200-515700-PK1020XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,113.54
1000,53,53200-515700-PK1030XX-,1000-53-53200-515700-PK1030XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,0.42
1000,53,53200-515700-PK1040XX-,1000-53-53200-515700-PK1040XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,57.25
1000,53,53200-515700-PK1060XX-,1000-53-53200-515700-PK1060XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,68.09
1000,53,53200-515700-PK1051XX-,1000-53-53200-515700-PK1051XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,85.61
1000,53,53200-515700-PK1055XX-,1000-53-53200-515700-PK1055XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,4.29
1000,53,53200-515700-PK1057XX-,1000-53-53200-515700-PK1057XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 2/22/22,UTILITY TAX DUE 2/22/22,72173,2022-02-16,2.82
1000,55,55300-515340-00000000-,1000-55-55300-515340-00000000-,"ALABAMA INDUSTRIAL SUPPLY, LLC",HV-T00002040,HOSE FOR CAT LOADER,72178,2022-02-15,206.35
1000,43,00000-515790-00000000-,1000-43-00000-515790-00000000-,ALABAMA JUDICIAL COLLEGE,2022 REG SEMINAR,2022 REGIONIAL SEMINARS FOR MUNICIPAL COURT OFF,72264,2022-02-17,2340.00
1000,43,00000-515790-00000000-,1000-43-00000-515790-00000000-,ALABAMA JUDICIAL COLLEGE,2022 REG SEM-HSV,2022 REG SEMINARS FOR MUNICIPAL COURT OFF-HSV,72264,2022-02-17,3120.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA LAW ENFORCEMENT AGENCY,254585,Payroll Run 1 - Warrant 220220,72328,2022-02-25,373.24
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,125355,LAWN MAINTENANCE (BLANKET),72179,2022-02-15,170.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,125356,LAWN MAINTENANCE (BLANKET),72179,2022-02-15,486.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,125352,LAWN MAINTENANCE (BLANKET),72179,2022-02-15,1246.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,125357,LAWN MAINTENANCE (BLANKET),72179,2022-02-15,250.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,125353,LAWN MAINTENANCE (BLANKET),72179,2022-02-15,265.00
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,ALABAMA LAWN MASTERS INC,125354,LAWN MAINTENANCE (BLANKET),72179,2022-02-15,485.00
1000,75,75100-515370-00000000-,1000-75-75100-515370-00000000-,ALABAMA LINE LOCATION CENTER INC.,0821140,MONTHLY PARTICIPATION ***BLANKET PO***,72345,2022-02-23,2471.67
1000,75,75100-515370-00000000-,1000-75-75100-515370-00000000-,ALABAMA LINE LOCATION CENTER INC.,0122222,MONTHLY PARTICIPATION ***BLANKET PO***,72345,2022-02-23,2573.77
1000,19,00000-515010-00000000-,1000-19-00000-515010-00000000-,ALABAMA MEDIA GROUP,0002827412,HSV PUBLICATIONS FOR PERIOD 1/1/22 - 1/31/22,72346,2022-02-22,11785.59
1000,43,00000-515370-00000000-,1000-43-00000-515370-00000000-,ALAMEX TRANSLATION SERVICES,21530,TRANSLATION SERVICES: BURMESE- CS# 11150438,72181,2022-02-15,175.00
1000,42,42100-515520-00000000-,1000-42-42100-515520-00000000-,ALERT-ALL CORPORATION,222010014,FIRE PREVENTION HATS AND CUPS,PCard,2022-02-25,1988.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40232,COM TX 021422/40232,72182,2022-02-15,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40233,COM TX 021422/40233,72182,2022-02-15,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40234,COM TX 021422/40234,72182,2022-02-15,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40235,COM TX 021422/40235,72182,2022-02-15,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40236,COM TX 021422/40236,72182,2022-02-15,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40237,COM TX 021422/40237,72182,2022-02-15,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40238,COM TX 021422/40238,72182,2022-02-15,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40239,COM TX 021422/40239,72182,2022-02-15,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,40258,COM TX 021822/40258,72347,2022-02-22,80.00
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,2863631,FY22 PROPANE BLANKET,PCard,2022-02-24,62.01
1000,55,55400-514010-00000000-,1000-55-55400-514010-00000000-,ALLGAS INC,2845207,FY22 PROPANE BLANKET,PCard,2022-02-24,65.53
1000,19,00000-515400-00000000-,1000-19-00000-515400-00000000-,ALLIED PHOTOCOPY INC,1122620,POSTAGE FOR ANIMAL SERV PCKTS FEB 22,PCard,2022-02-25,738.16
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,ALLSTATE BENEFITS,M0116446012 1/23/22,PPE 1/23/22 ALLSTATE CANCER/OFF-THE-JOB ACCIDENT,72183,2022-02-15,10004.56
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,ALLSTATE BENEFITS,M0116446012 1/23/22,PPE 1/23/22 ALLSTATE CANCER/OFF-THE-JOB ACCIDENT,72183,2022-02-15,7919.18
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,ALLSTATE BENEFITS,M0116446040 2/6/22,PPE 2/6/22 ALLSTATE CANCER/OFF-THE-JOB ACCIDENT,72183,2022-02-15,9965.04
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,ALLSTATE BENEFITS,M0116446040 2/6/22,PPE 2/6/22 ALLSTATE CANCER/OFF-THE-JOB ACCIDENT,72183,2022-02-15,7971.22
1000,10,00000-515340-00000000-,1000-10-00000-515340-00000000-,AMANDA ELLIOTT,705,GRAPHICS FOR CITY OF HUNTSVILLE CAMPAIGNS,72032,2022-02-14,4200.00
1000,30,30100-515790-00000000-,1000-30-30100-515790-00000000-,AMERICAN RED CROSS & ITS CONSTITUENT CHAPTERS,22402223,AMERICAN RED CROSS TRAINING FOR DEPT. (BLANKET),72242,2022-02-16,43.00
1000,30,30100-515790-00000000-,1000-30-30100-515790-00000000-,AMERICAN RED CROSS & ITS CONSTITUENT CHAPTERS,22403949,AMERICAN RED CROSS TRAINING FOR DEPT. (BLANKET),PCard,2022-02-24,148.00
1000,30,30600-515340-00000000-,1000-30-30600-515340-00000000-,ANDERS POOL CO INC,53402,BLANKET FOR POOL CHEMICALS ON BID,72184,2022-02-16,2808.00
1000,30,30600-515340-00000000-,1000-30-30600-515340-00000000-,ANDERS POOL CO INC,53653,BLANKET FOR NON-BID POOL ITEMS,72184,2022-02-16,138.40
1000,30,30600-515340-00000000-,1000-30-30600-515340-00000000-,ANDERS POOL CO INC,53108,BLANKET FOR POOL CHEMICALS ON BID,PCard,2022-02-24,842.40
1000,75,75300-515340-00000000-,1000-75-75300-515340-00000000-,ANIXTER INC,5203804-00,STRAND WIRE FOR STOCK,PCard,2022-02-24,147.50
1000,52,52100-515370-00000000-,1000-52-52100-515370-00000000-,AQUA SERVICE INC,118639,JOHN HUNT PARK POND MANAGEMENT,PCard,2022-02-24,484.00
1000,52,52200-515370-00000000-,1000-52-52200-515370-00000000-,ASPLUNDH TREE EXPERT LLC,79U24521,TREE PRUNING SERVICE (BLANKET),PCard,2022-02-25,5191.12
1000,52,52200-515370-00000000-,1000-52-52200-515370-00000000-,ASPLUNDH TREE EXPERT LLC,79U24421,TREE PRUNING SERVICE (BLANKET),PCard,2022-02-25,4140.00
