fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,3015,COM TX 011323/3015,83630,2023-01-17,50.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006127,COM TX 011323/I006127,83630,2023-01-17,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006127,COM TX 011323/I006127,83630,2023-01-17,195.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006172,COM TX 012023/I006172,83859,2023-01-23,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006172,COM TX 012023/I006172,83859,2023-01-23,185.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006172,COM TX 012023/I006172,83859,2023-01-23,200.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006198,COM TX 012323/I006198,83859,2023-01-24,150.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,A-1 GLASS & AUTO LLC,I006198,COM TX 012323/I006198,83859,2023-01-24,250.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,295263,Payroll Run 1 - Warrant 230122,83973,2023-01-27,22624.16
1000,18,00000-515340-00000000-,1000-18-00000-515340-00000000-,ALABAMA DEFENSE LAWYERS ASSOCIATION,01633,ANNUAL MEMBERSHIP DUES FOR EDDIE BLAIR,83861,2023-01-25,225.00
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG# 030715,MU TAG FOR EQUIPMENT# 030715,83633,2023-01-18,24.25
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG# 022509-11,MU TAG FOR EQUIPMENT# 022509-022511,83634,2023-01-18,72.75
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG# 022585,MU TAG FOR EQUIPMENT# 022585,83742,2023-01-19,24.25
1000,15,15100-515340-00000000-,1000-15-15100-515340-00000000-,ALABAMA DEPARTMENT OF REVENUE,MUTAG# 022369-70,MU TAG FOR EQUIPMENT# 022369-022370,83743,2023-01-19,48.50
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,295265,Payroll Run 1 - Warrant 230122,83974,2023-01-27,403.20
1000,14,14100-515700-00000000-,1000-14-14100-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 1/20/23,UTILITY TAX DUE 1/20/23,83738,2023-01-23,11798.15
1000,70,70200-515700-00000000-,1000-70-70200-515700-00000000-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 1/20/23,UTILITY TAX DUE 1/20/23,83738,2023-01-23,6.09
1000,53,53200-515700-PK1020XX-,1000-53-53200-515700-PK1020XX-,ALABAMA DEPARTMENT OF REVENUE,UT TAX DUE 1/20/23,UTILITY TAX DUE 1/20/23,83738,2023-01-23,139.24
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,338346,2023 BLANKET PO MATERIAL PURCHASES,83862,2023-01-24,214.50
1000,14,14300-513010-00000000-,1000-14-14300-513010-00000000-,ALABAMA FLAG & BANNER,338379,2023 BLANKET PO MATERIAL PURCHASES,83862,2023-01-25,214.50
